0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,config,run
25100,25100,25200,27200,28000,30600,30600,30600,30600,31200,31200,32000,32000,32000,32000,32100,39100,39100,39100,39100,39100,39100,39100,39100,39100,39100,40400,40400,40400,41700,41700,42000,42300,42300,43000,43000,43100,44600,44600,44600,44600,44600,44900,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45100,46000,46000,46000,47500,47500,47500,47500,47500,47500,47500,47500,47500,47700,47700,47700,47700,48700,48700,48700,48700,48700,48700,50100,50100,50100,50100,52000,52000,52000,52000,52600,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,53500,53500,53500,53800,53800,53800,53800,53800,53800,53800,53800,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,56100,56100,56100,56100,56100,56100,56100,56300,56300,56300,56300,56300,56300,56300,56300,56400,56400,56400,56400,56400,56500,56500,56500,56500,56500,56500,56500,56500,56500,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,58500,58500,58500,58500,58500,58500,58500,58500,58500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,10
25000,25000,25000,30100,30100,30100,30100,30200,30700,30900,32200,35100,35100,35100,35400,35400,35600,35600,36300,38400,38400,38400,38400,38400,39100,39100,39100,39100,39500,39800,40300,40400,40900,41700,41700,41700,42900,42900,42900,42900,43400,43400,44100,44800,44800,44800,44800,44800,44800,44800,44800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51300,51300,51300,51300,51300,51300,51300,51300,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,54900,54900,54900,54900,54900,54900,54900,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,11
25500,25500,27100,27100,28300,28300,28800,32500,35200,35200,35200,36200,37300,37300,37300,38000,38000,38000,39900,39900,39900,40400,42700,42700,42700,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,44200,44200,44200,44200,45700,45900,46400,46400,46400,46400,47200,47800,47800,48800,48900,48900,48900,49200,49200,50700,50700,50700,50700,51400,51400,51400,52700,52700,52800,52800,52800,52800,52800,52800,52800,52800,53800,53800,53800,53800,53800,53800,53800,53800,54300,54300,54300,54300,54300,54300,54300,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,55200,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55800,55800,55800,55800,55800,55800,55800,56800,56800,56800,56800,56800,56800,56800,57200,57200,57200,57200,57200,57200,57200,57200,57300,57300,57300,57300,57300,57400,57400,57400,57400,57400,58200,58200,58200,58200,58200,58300,58300,58300,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,61100,61100,61100,61100,61100,61100,61100,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,12
23400,23500,23900,27000,28000,28700,28700,33200,33200,33200,33200,33900,33900,35200,35800,35800,37300,37600,39900,39900,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,46000,46000,46000,46000,46000,46000,46000,46000,48800,48800,48800,48800,48800,48800,48800,48800,48800,51000,51000,51000,51000,51000,51000,51000,51000,51000,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52500,52500,52500,52500,52600,52600,52600,52600,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54900,55000,55000,56100,56100,56100,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,13
21100,21200,27600,27600,27600,28600,30600,30600,30600,33300,33900,35300,35400,35400,38500,38500,38500,38500,38500,38500,38500,39800,39800,39800,41800,41800,41900,41900,43100,43100,43200,43200,43900,43900,45200,45200,45200,45200,45200,45200,45200,45200,45200,45400,46100,46100,46100,46100,47100,47100,47100,47100,47100,47100,47100,48000,48000,48000,48000,48000,48000,48000,48000,48200,49000,49000,49200,49200,49200,49200,49200,49200,49200,49200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51900,51900,51900,51900,52200,52200,52200,52200,52200,52300,52300,52300,52300,52900,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53800,53800,53800,53800,53800,53800,53800,53800,53800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,14
22200,22200,23600,28700,28700,28700,28700,30300,30300,30300,30300,32800,32800,32800,33200,33200,33900,33900,33900,33900,33900,33900,33900,34400,34400,34400,35200,39700,39700,39700,39700,39700,39700,39700,39700,39700,40300,40400,41200,41200,41200,42300,45300,45300,45300,46600,46600,46600,46600,46600,46600,47600,47600,47600,47600,47600,47900,47900,47900,49500,49500,50900,50900,50900,50900,50900,50900,51000,51000,51000,51000,51000,51000,51000,51000,51000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,53700,53700,55500,55500,55800,55800,56200,56200,56600,56600,56600,56600,56600,56600,59800,59800,59800,59800,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60200,60200,60200,60200,60200,60200,60200,60200,60200,60500,60500,60500,60600,60600,60600,60600,60600,60600,60600,60600,60600,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63900,63900,63900,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,65700,66500,66500,66500,66500,66500,66500,66500,66500,66500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,15
21000,24700,24700,32300,32300,32300,32300,32300,32300,33600,35100,35100,35100,35100,37100,37100,37700,37800,37900,41400,41400,41400,43000,46600,46600,47300,47300,47900,47900,47900,47900,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49000,49000,49000,49000,49000,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53500,53500,53500,53500,54000,54000,54100,54100,54100,54100,54100,54100,54100,54100,54100,54500,54500,54500,54500,54500,54500,54500,54500,54500,56800,56800,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,60100,60100,60100,60100,60700,60700,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,16
25700,25700,25700,30200,30200,30600,31500,31500,32700,32700,34500,34500,36100,36100,38000,38000,38000,38000,38000,38400,39400,39400,39400,40700,41900,41900,42200,42200,42200,42400,42800,43300,43300,43300,44900,44900,45100,45100,45100,45100,45100,45100,45100,46800,47100,47100,47100,47100,47100,49300,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,51000,51300,51300,51500,51500,52200,52200,52200,52200,52200,52200,52300,53000,53800,53800,53800,55100,55100,55100,55100,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,17
22800,22800,28000,28000,28300,28300,34000,34000,34000,34000,34000,34000,34000,34000,34200,34500,34500,34500,34500,36200,36200,36200,36400,36400,37900,37900,37900,37900,39300,41500,41500,41500,41500,41500,41500,41500,42000,43200,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46800,46800,47700,47700,47700,47700,47700,48100,48100,48100,48100,48100,48100,48300,48300,48300,48300,48400,48400,48400,48400,48400,48400,48400,48500,48500,48500,48500,48500,48500,48500,48500,48500,49600,49600,49600,49600,49600,49600,49600,49600,51600,51600,51600,52300,52300,53200,53200,53200,53200,53200,53200,53200,54300,54900,54900,54900,54900,54900,54900,54900,56500,56500,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,58700,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,18
27200,27200,27200,29000,29000,29200,33800,33800,35200,37400,37700,38900,40200,43200,43200,43200,43700,43700,44300,45500,45500,45500,45500,45500,45500,47700,47700,47700,47800,47800,47800,48400,48400,48400,48400,48400,51200,53200,53200,53200,53200,53200,53600,54000,54000,54300,54300,54300,54800,55300,55300,55300,55300,55300,55300,55300,55300,55300,56600,56600,56600,56600,56600,56600,57100,57100,57100,57400,57400,57400,57400,57400,57400,57900,58500,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60300,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,60700,62200,62200,62200,62200,62200,62200,62200,62200,62200,62200,62200,62200,62200,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,19
21300,21300,21300,24300,26300,27000,27600,28400,29600,30500,33500,33500,33500,33500,33600,35200,36800,36800,36900,37300,38800,38800,38800,38800,39700,41600,41600,41600,41600,42000,43000,43000,43000,43000,43000,43000,43000,43300,46200,46200,47000,47000,47000,47000,47000,47000,47000,47300,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,50100,50500,50500,50500,51900,52700,53300,53500,53500,53800,53800,53800,53800,53800,54600,54900,54900,55500,55800,55800,56900,56900,56900,56900,57200,57200,57200,59200,59200,59400,59400,59400,59400,59500,59500,59600,59600,59600,59600,59600,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61300,61300,61300,61300,61300,61300,61300,61300,61300,61600,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,62900,62900,64500,64500,64500,64500,64500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,20
21600,25100,25600,26900,28000,30200,31100,31600,34500,36000,36000,36100,36900,39400,40000,40000,40000,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42600,42600,42600,42800,45900,45900,45900,45900,45900,45900,47000,47000,47000,47000,47000,47000,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47700,47700,47700,47700,47700,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,48100,48100,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,50200,50200,50200,50200,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52900,52900,52900,52900,52900,52900,52900,53000,53300,53300,53300,53300,53300,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,55300,55300,55300,55300,55300,55300,55300,55300,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,21
21100,26000,26000,37700,37700,37700,37700,37700,37700,37700,37700,38600,38600,40700,40700,41300,41300,41400,41400,42700,42700,42700,44600,44600,46200,46200,46200,46200,46200,46300,46700,46700,46700,46700,46700,46700,47300,47300,47900,47900,47900,48500,48500,48500,48500,50600,50600,50600,50700,50700,50700,50700,50700,50700,51800,51800,52000,52000,52000,52000,52000,52000,52000,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53800,53800,53800,53800,53800,53800,55700,55700,55700,55700,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,22
27200,27200,27200,29000,29000,29000,30800,31800,33800,33800,34000,34000,34000,34000,34400,35200,35200,38400,38400,38400,38400,38400,38400,38400,38700,38700,39700,39700,39700,40700,40700,42000,42000,42700,43400,43400,43400,43400,43400,43700,44100,44100,44100,44100,44100,45300,45500,45900,45900,45900,47600,47600,47600,48800,48800,48800,48800,49400,49800,49800,49800,50800,50800,51800,52700,53200,53200,54600,55100,55100,55200,55200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58500,58500,58500,58500,58500,61200,61200,61200,61200,61200,61300,61300,61400,61400,61400,61400,61400,61400,61400,61600,61600,61600,61600,61600,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,62400,62400,62400,62400,62400,62400,62400,62400,62400,62400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,23
25100,25200,25200,27000,28100,29600,29600,30400,32400,32400,32400,34100,34100,35300,35300,37800,37800,38800,38800,38800,38800,40200,40200,40300,40900,41700,41700,41700,42000,42000,42000,42000,42000,42000,42000,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43700,43700,43700,43700,43700,43700,43800,43800,43800,43800,45000,45000,45000,45000,45700,45700,45700,45700,45700,45700,45700,45700,45700,45800,46400,47100,47100,47100,48800,48800,48800,48800,48800,48800,48800,49700,49700,49700,49700,49700,50500,50500,50500,50500,50500,50500,50500,50500,51500,51500,51500,51900,53000,53000,54000,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56600,56600,56600,56600,56600,56600,56600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,24
23300,23300,23800,24200,24500,24700,24700,25900,25900,25900,25900,27400,27700,28400,28400,28400,30600,31300,32100,32100,32100,32100,32800,32800,32800,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,34300,35200,35500,35500,35900,35900,35900,36300,37100,37100,37100,37100,37100,37500,37500,37500,39100,39100,39100,39900,39900,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40200,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40700,40700,40700,40700,42200,42200,42200,42300,42300,43400,43400,44500,44500,44500,44500,44500,44500,44500,44500,44500,44900,45300,45600,45600,45600,45600,46000,46000,46000,46000,46000,46000,46000,47900,47900,47900,47900,47900,47900,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,25
25600,25700,27700,27700,27700,29700,29700,29700,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,34900,34900,34900,34900,35800,39000,39000,39000,39000,39100,39100,39600,39600,39700,40900,40900,40900,40900,42900,42900,42900,42900,42900,42900,42900,44300,44300,44900,44900,44900,44900,44900,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,46100,46200,46200,46900,46900,46900,46900,49600,49600,49600,49600,49600,50400,50400,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,53100,53100,53100,53100,53100,54300,54300,54300,54300,54300,54300,55000,55000,55000,55000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,26
23000,23000,23100,26300,29000,29000,29000,30000,32200,32200,32200,32200,33200,34100,36000,37500,37500,37500,37500,37500,38000,38000,39000,39000,39000,40100,41100,41100,41300,41300,41300,41500,43700,43700,44000,44000,44400,44400,45000,45000,45000,45000,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,47100,47500,47500,47500,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,51600,51600,51600,51600,51600,51600,51600,51600,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53700,53700,53700,53700,53700,53700,53700,53700,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,54300,54300,54300,54300,55200,55200,55200,55200,55200,55200,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,56000,56000,56000,56000,56000,56000,56000,56000,56000,56200,56200,56200,56200,56200,56200,56200,56200,56200,56800,56800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,27
22100,26300,26300,26300,28400,28400,28400,28700,28700,29900,29900,29900,30700,32000,32000,33500,33500,34700,34700,34900,34900,34900,34900,34900,34900,35800,36400,36400,36400,36500,36500,37400,37400,37400,37400,37400,37400,38400,38400,38400,38400,39100,39100,39900,39900,39900,39900,40100,41000,41000,41200,41200,41600,41600,41600,41800,42000,42000,42800,42800,42800,42800,42800,42800,42800,42800,44400,44400,45100,45100,47100,48700,48700,48700,48700,48700,48700,48700,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49300,49300,49300,49300,49300,49300,49300,49300,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55400,55400,55400,55400,55400,55500,57300,57300,57300,57300,57300,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,28
25800,25800,25800,30600,30600,30600,30600,30600,30600,33300,33300,33300,33300,33800,33800,33800,33800,34300,34300,34300,34300,35200,38300,38300,38300,38300,38300,38300,38300,39400,39400,39400,39400,39400,39400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42500,42500,42500,42500,43500,43500,44900,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,48000,48000,48000,48400,48400,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,52400,52400,52400,52400,52400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,53700,53700,53700,54100,54100,54100,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,55300,55300,55300,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55800,55800,55800,55800,55900,55900,55900,55900,55900,55900,55900,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,29
23900,23900,25200,25200,25200,26100,26200,26200,30400,30400,30400,30400,30400,30400,31000,31700,32500,34900,36000,36500,36500,40400,40400,42200,42300,44100,44200,46000,46200,47000,48100,48100,48100,48100,50100,50100,50100,50100,50100,50100,50700,50700,51500,51900,52200,52400,52400,52400,53400,53400,53600,53600,53600,53600,53600,55400,55400,55400,55400,55400,55400,55400,55500,56900,57100,57100,57200,57200,57200,58700,58700,58800,58800,59200,59200,59200,59700,63100,63100,63100,63100,65300,65300,65300,65300,65300,66000,66400,66400,66400,66600,67500,67500,67500,67500,67700,67700,67700,67700,67700,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,69000,69000,69000,69000,69000,69900,69900,69900,70300,70300,70300,70300,72100,72100,72100,72100,72100,72100,73300,73300,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74300,74300,74300,74300,74300,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76100,76100,76100,76100,76100,76100,76100,77100,77100,77100,cycle_crossover_xo0.9_swap_mutation_mut0.2_elitism=True,0
