0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,config,run
25400,25400,25400,29200,30100,30400,30400,30400,32800,32800,32800,35300,35300,35300,35400,35400,35400,39100,39100,39100,39100,39100,39100,39100,39100,39200,39200,39200,39200,39200,39200,39200,41100,41100,41100,41100,41100,41100,41100,41100,41700,41700,41700,41700,41700,41700,41700,42400,42500,42500,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,44100,44100,44100,44100,44300,44300,44300,44300,44300,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,45800,45800,45800,46200,46200,46200,46200,46200,46200,46200,46200,47500,47500,47500,47500,47500,47500,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,50500,50500,50500,50500,50500,50500,50600,52900,52900,52900,52900,52900,52900,52900,52900,54700,54700,54700,54700,54700,54700,55700,55700,55900,55900,55900,56300,56300,56300,56300,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,58200,58200,58200,58200,58200,58200,58300,58300,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,1
21700,24400,24400,24400,25700,25700,25700,26400,28300,28300,30000,30200,30400,30400,32200,33400,33400,33500,34700,35800,35800,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,44000,44000,44000,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,46000,46000,46200,46200,46200,46200,46200,46200,47600,47600,47600,47600,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,49000,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,50700,50700,50700,50700,51200,51200,51200,51200,51200,51300,51300,51300,51300,51300,51300,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,2
23500,25000,28000,29700,29700,31200,32100,33700,33800,36000,36000,36000,36100,36300,38300,38300,40500,40700,40700,40700,40700,40800,40800,40800,42200,42200,42200,42200,42400,43600,44400,45200,45200,45500,46300,46300,46300,46300,47500,47500,47500,47500,47500,47500,49300,49300,51400,51400,51400,51400,51900,52200,52200,52200,52200,52500,52500,52500,53200,53200,53900,54600,54600,54700,54700,54700,54700,54700,55700,56100,56100,57100,57100,57100,57100,57100,57100,57100,58800,58800,58800,58800,58800,58800,58800,58800,58800,59000,59000,59000,59000,59000,60400,60400,60400,60400,60400,60400,60400,60400,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,3
22900,26600,26600,28000,31100,31100,32100,34100,36300,37300,37500,39500,39500,39800,39900,39900,39900,40100,40100,40100,41300,43200,43200,43200,44300,44300,44300,45900,45900,45900,45900,46200,46200,46200,46200,49400,49400,49400,49400,50200,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50500,50500,50500,50700,50700,50700,54300,54300,54300,54300,54300,54300,54300,54300,54800,54800,54800,54800,54800,54800,54800,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,57400,57500,57500,57500,57500,57500,58400,58400,58700,58700,58700,58700,58800,58800,58800,58800,58800,58800,58800,58800,59100,59100,59400,59400,59400,59700,59700,59700,59700,59700,59700,59700,59700,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,4
28800,28800,28900,28900,31100,32600,32900,33600,33700,34200,35700,35700,35700,38600,38600,38700,39200,41300,41300,41300,41300,41300,41400,41400,41400,41400,43300,43500,43500,43500,43500,43500,43500,43500,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45900,46400,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47800,47800,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48600,48600,48600,48600,48600,48600,48900,48900,48900,48900,48900,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49300,49300,49300,49400,49400,49400,49400,49600,49600,49600,49600,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,5
22700,27300,27500,32700,32700,32700,32900,34100,36300,36800,38400,41300,42100,42100,42100,42100,42800,42800,43300,43300,43900,43900,44700,44900,44900,46400,46400,46400,46400,47900,49800,49800,50300,50300,50300,50300,50300,50300,50300,50300,51100,51100,51500,53100,53100,53200,53200,53400,53400,53400,57200,57200,57300,57300,57500,57500,58000,58000,58000,58000,58000,58000,58700,58700,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61200,61200,61200,61200,63900,63900,63900,63900,63900,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,6
24200,24600,24800,30000,30000,30600,30700,30700,31700,34100,34100,34100,37000,37000,37000,37400,37500,38000,38800,40100,40600,41100,42400,42400,42400,42400,42800,43200,43200,43200,43200,43200,43200,43200,44100,44100,44100,44100,45000,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45600,45600,45600,45600,45600,45700,45700,45700,45700,45700,48900,48900,48900,48900,48900,48900,48900,48900,48900,49000,49000,49000,49000,51200,51200,51200,51200,51200,51300,51300,51300,51300,52000,52000,53200,53200,53200,53200,55000,55900,55900,55900,55900,55900,56000,56800,56800,56800,56800,56800,56800,56800,56800,57500,57500,57500,57500,57500,57500,57500,57500,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,7
25900,25900,27000,28000,29700,31500,31500,31800,34300,34300,34700,34800,35000,37900,39000,39000,39000,39400,39400,39400,39700,40500,40500,40500,40500,40900,40900,41500,41700,41900,41900,42000,42400,42400,42400,42400,42400,42600,42600,42600,42700,42700,42700,44500,44500,44500,44500,44500,44500,44500,44500,46400,46400,46400,46400,46400,46400,46400,46800,46800,46800,46800,49400,49400,49400,49400,49400,50600,50600,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51500,51500,51500,51500,51500,51500,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52900,52900,52900,52900,53300,53300,53300,53300,53300,53300,53300,53300,53300,53700,53700,53700,53700,53700,53700,53700,55600,55600,55600,55600,55600,55600,55800,55800,55800,55800,58300,58300,58300,58300,58300,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,8
21600,26900,26900,26900,27900,29200,29200,29200,29200,32100,32100,32100,32100,32100,32100,32100,32200,32200,34300,34300,34300,34300,36600,36600,36600,36600,36600,38000,38000,38100,38100,38100,38100,38100,38300,38300,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,40200,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,43600,43600,43600,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46600,46600,46600,46600,46600,47200,47200,47200,47200,47200,47200,47200,49600,49600,49600,49600,51000,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,9
23100,29600,31300,31300,31300,31600,33700,33800,36900,36900,39900,39900,39900,39900,40000,40700,42500,42500,42500,42500,42500,42500,45800,45800,45800,45800,45800,45800,45900,48100,48100,48100,48100,48100,48100,49400,49400,49400,49400,49400,49400,49400,51300,51300,51300,51500,51500,53300,53300,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53800,53800,53800,53800,53800,53800,55100,55100,55100,55100,55100,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58600,58600,58600,58600,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,10
22300,26300,26900,28300,31700,31700,31700,31700,32300,33700,33700,34900,34900,36000,37300,37300,37800,37800,41500,41500,41500,41500,42300,44000,44000,44000,45600,45600,45600,45700,45800,45800,45800,45800,45900,47400,47400,47400,47400,47400,47400,47400,47400,48600,48600,49200,49200,49200,49200,49200,49200,49400,49400,50200,50200,50200,50200,50200,50400,50400,50400,50400,50400,50400,50500,51100,51400,51400,51400,51400,51400,51400,52900,52900,54500,54500,54500,54500,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55500,55500,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,11
23600,29600,29600,29600,29700,31800,32000,32200,33300,33900,34100,38200,40300,40300,40300,41000,41000,43000,43100,43100,43100,43100,43100,43100,43100,43100,43600,43600,46000,46000,46000,46000,46000,46000,46000,46400,46400,46400,46400,46400,46400,46400,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,51300,51300,51300,51300,51300,51300,51300,52700,52700,52700,52700,52700,52700,52800,52800,52800,52800,52800,52800,52800,53800,53800,53800,53800,53800,54300,54300,54300,54300,54300,54300,54300,54500,54500,54500,54500,54500,54500,56300,56300,56300,56300,56300,56300,56800,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57200,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59200,59200,59200,59200,59200,59300,59300,59300,59300,59300,59300,59800,59800,59800,59800,59800,59800,60600,60600,60600,60600,60900,60900,60900,60900,60900,61800,61800,61800,61800,61800,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,12
24000,24900,26900,29700,30000,31700,32700,33200,33200,33200,35900,37100,37100,37400,38900,38900,38900,38900,39000,41100,41200,41200,41200,43100,43100,43100,43100,43100,43100,43100,43100,43500,43600,43600,43800,43800,44600,44600,45600,45600,45600,45600,45600,45600,45600,46800,46800,46800,46800,46800,47800,47800,47800,48000,48000,48500,50300,50300,50300,50300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51400,52600,52600,52600,52600,52700,52700,52900,53000,53000,53000,53000,53000,53000,53000,53000,53100,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,13
25400,27300,27300,27300,29500,29500,31000,31000,31000,31000,33100,34700,34700,34700,35500,37200,37200,37700,37700,38000,38900,38900,38900,38900,38900,38900,39300,40000,40000,40000,40400,40800,40800,41400,41400,41400,42400,42800,43600,43600,43600,43600,43600,45600,45600,45600,45600,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46600,46600,46600,46600,46600,46600,46600,46700,46700,46700,46700,46700,46700,46700,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48100,48100,48100,48100,48100,48100,48100,48100,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,50000,50000,50000,50000,50000,50000,50000,50000,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,14
21900,24100,27200,27900,30500,30500,30500,30500,32000,34300,34300,35500,38300,38600,39900,39900,41000,42300,42500,42500,43600,45800,45800,45800,46900,46900,47100,47100,47100,47100,47100,47100,47400,47400,47400,47400,48400,48600,48600,48600,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50000,50000,50400,50400,50400,50400,50400,50800,50800,50800,50800,50800,50800,50800,50800,51400,51400,51400,51400,51400,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,15
26000,26000,27300,27400,27600,30500,31700,31700,34200,34200,36200,36300,36300,38200,38200,38200,38200,38200,38500,38500,38500,38500,38900,42700,42700,42700,42700,46100,46100,46100,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46300,47700,47700,47700,47700,47700,47700,47700,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,52000,52000,52000,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,16
25300,26100,26100,28100,32800,32800,34300,34400,36300,39000,39000,39000,40200,40200,40200,40200,40200,40200,42100,42100,42200,42200,42700,42700,42700,42700,43100,43700,43700,43900,43900,43900,43900,43900,43900,43900,43900,44200,44200,44200,44200,44700,45200,45500,45500,45600,45600,45600,45600,45600,45600,46400,46400,46400,46400,48100,48100,48100,48100,48100,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51600,51600,53500,53500,53500,53500,54900,54900,54900,54900,54900,54900,54900,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,17
23500,25100,27500,27500,32100,32100,33200,33200,33200,35900,37600,37600,37700,38000,39700,39700,39700,39700,39700,40600,40700,42000,42000,42500,42500,42800,42900,44200,44200,44200,44200,44700,44700,44700,45200,45200,45200,46200,47300,47300,48000,48000,48400,48400,48500,48500,50000,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,52300,52300,52300,52300,53600,53600,53600,53600,54900,54900,54900,54900,55500,55500,55500,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56300,56400,56400,56400,56400,56400,56500,56500,56500,56500,56500,56500,56800,56800,56800,56800,56800,56800,56800,56800,56800,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,58000,58000,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,18
22500,23600,24100,24300,26800,27800,29100,29100,29800,32600,32600,32600,33500,33500,33500,33700,33700,33800,35300,35900,35900,36700,36700,36700,37300,37300,38600,38600,38600,39400,39400,39400,39400,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,40000,40400,40400,40400,40400,40400,40400,40400,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,43100,43100,43100,43500,43500,43500,43500,44000,44000,44100,44100,44300,45100,45900,47000,47000,47000,47000,48000,48000,48000,48000,48400,48400,48400,48400,48400,48400,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,19
23900,28500,28600,31000,32300,32300,34300,34300,37200,37200,37200,37200,37300,37300,37400,37800,37800,37900,37900,37900,38000,38000,38000,38700,38700,39000,39000,39000,40100,40500,40500,40500,40500,40500,40500,40600,40600,40800,40800,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,42500,42500,42500,42500,44500,44500,44500,44500,44500,44500,44500,44500,44800,44800,45200,46600,46600,47500,47600,47600,47600,47600,47600,47600,47600,47600,47900,48100,48100,48100,48100,48100,48100,48100,49400,49400,50200,50200,50200,50200,50200,50200,50200,50600,50600,50600,50600,50600,50600,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,20
23800,25500,27100,27100,27100,28000,30100,30100,32100,32100,33200,33900,33900,33900,35500,35500,35600,35600,36500,36500,37300,37300,37300,37300,37400,37500,37500,37500,37500,37500,37500,37500,37600,37600,37600,37600,37600,37600,37600,39600,39600,39600,39600,39600,39600,39600,39600,39600,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44700,44700,44700,44900,44900,44900,44900,44900,44900,45500,45500,45500,45500,45500,46100,46100,46100,46100,46100,50100,50100,50100,50100,50100,50100,50100,50100,50800,50800,50800,50800,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52200,52200,52200,56300,56300,56300,56300,56300,56300,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57600,57600,57600,57600,57600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,21
